Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-00268,2018-04-05,2018-04-07,Second Class,CUST-3053,Customer 4783,Corporate,United States,Grand Rapids,Michigan,61626,Central,PROD-00268,Technology,Copiers,Copiers Model 897,876.9,1,0.0,79.89
ORD-00269,2018-05-14,2018-05-18,Standard Class,CUST-1589,Customer 1138,Consumer,United States,Austin,Texas,98707,Central,PROD-00269,Office Supplies,Storage,Storage Model 603,69.46,2,0.0,3.58
ORD-00270,2018-03-25,2018-04-01,Second Class,CUST-3256,Customer 3915,Corporate,United States,Eugene,Oregon,20807,West,PROD-00270,Office Supplies,Storage,Storage Model 955,141.48,5,0.1,37.78
ORD-00271,2018-11-06,2018-11-10,Standard Class,CUST-3305,Customer 3322,Consumer,United States,Cambridge,Massachusetts,20204,East,PROD-00271,Office Supplies,Binders,Binders Model 736,27.16,2,0.0,2.34
ORD-00272,2018-05-23,2018-05-27,Second Class,CUST-2229,Customer 4667,Home Office,United States,Philadelphia,Pennsylvania,67944,East,PROD-00272,Furniture,Bookcases,Bookcases Model 540,617.02,4,0.2,122.18
ORD-00273,2018-04-10,2018-04-15,First Class,CUST-2974,Customer 715,Consumer,United States,Phoenix,Arizona,52120,West,PROD-00273,Furniture,Chairs,Chairs Model 667,128.1,1,0.0,27.24
ORD-00274,2018-06-04,2018-06-07,Same Day,CUST-3059,Customer 2287,Corporate,United States,Montgomery,Alabama,32658,South,PROD-00274,Technology,Accessories,Accessories Model 290,106.3,5,0.0,32.93
ORD-00275,2018-05-13,2018-05-14,First Class,CUST-1949,Customer 2655,Consumer,United States,Boston,Massachusetts,47081,East,PROD-00275,Office Supplies,Appliances,Appliances Model 904,356.24,4,0.0,85.07
ORD-00276,2018-05-07,2018-05-11,Same Day,CUST-3056,Customer 991,Consumer,United States,Dallas,Texas,44986,Central,PROD-00276,Technology,Copiers,Copiers Model 519,4210.0,5,0.1,1611.87
ORD-00277,2018-04-19,2018-04-26,Second Class,CUST-3984,Customer 4430,Consumer,United States,Boston,Massachusetts,89322,East,PROD-00277,Furniture,Furnishings,Furnishings Model 807,185.98,3,0.0,25.44
ORD-00278,2018-04-16,2018-04-18,First Class,CUST-3080,Customer 2161,Consumer,United States,Los Angeles,California,60304,West,PROD-00278,Technology,Machines,Machines Model 525,1249.0,2,0.0,204.49
ORD-00279,2018-03-04,2018-03-08,Same Day,CUST-3008,Customer 4458,Consumer,United States,Atlanta,Georgia,75592,South,PROD-00279,Office Supplies,Storage,Storage Model 868,149.54,5,0.0,28.96
ORD-00280,2018-09-06,2018-09-08,Standard Class,CUST-3588,Customer 2145,Consumer,United States,Houston,Texas,68548,Central,PROD-00280,Office Supplies,Storage,Storage Model 237,69.62,2,0.0,11.0
ORD-00281,2018-06-30,2018-07-03,Second Class,CUST-2742,Customer 2064,Consumer,United States,Buffalo,New York,49986,East,PROD-00281,Office Supplies,Paper,Paper Model 842,13.87,2,0.2,4.39
ORD-00282,2018-06-11,2018-06-12,Second Class,CUST-1387,Customer 2604,Consumer,United States,Tacoma,Washington,84095,West,PROD-00282,Technology,Phones,Phones Model 691,987.99,3,0.0,155.24
ORD-00283,2018-05-12,2018-05-15,Standard Class,CUST-2252,Customer 1978,Consumer,United States,Boston,Massachusetts,98281,East,PROD-00283,Office Supplies,Binders,Binders Model 756,44.54,4,0.0,13.62
ORD-00284,2018-03-28,2018-04-02,Standard Class,CUST-3688,Customer 376,Corporate,United States,San Francisco,California,76151,West,PROD-00284,Office Supplies,Appliances,Appliances Model 198,453.62,5,0.0,33.49
ORD-00285,2018-04-07,2018-04-09,Same Day,CUST-2791,Customer 742,Consumer,United States,Grand Rapids,Michigan,83598,Central,PROD-00285,Technology,Copiers,Copiers Model 619,909.56,1,0.1,317.93
ORD-00286,2018-03-08,2018-03-12,Second Class,CUST-2499,Customer 4486,Home Office,United States,Boston,Massachusetts,38214,East,PROD-00286,Technology,Accessories,Accessories Model 119,95.01,4,0.0,22.01
ORD-00287,2018-04-13,2018-04-18,Same Day,CUST-1207,Customer 2668,Home Office,United States,Salem,Oregon,48745,West,PROD-00287,Office Supplies,Paper,Paper Model 989,26.21,3,0.0,1.77
ORD-00288,2018-03-22,2018-03-29,Standard Class,CUST-2819,Customer 1241,Corporate,United States,Las Vegas,Nevada,52548,West,PROD-00288,Technology,Accessories,Accessories Model 142,24.93,1,0.1,4.89
ORD-00289,2018-10-08,2018-10-10,Second Class,CUST-2781,Customer 3471,Consumer,United States,Orlando,Florida,20681,South,PROD-00289,Office Supplies,Paper,Paper Model 643,15.57,2,0.1,1.54
ORD-00290,2018-07-25,2018-07-28,Standard Class,CUST-3605,Customer 4920,Home Office,United States,Tampa,Florida,16984,South,PROD-00290,Furniture,Tables,Tables Model 626,411.33,2,0.1,82.72
ORD-00291,2018-05-26,2018-05-28,Same Day,CUST-3396,Customer 2368,Consumer,United States,Jersey City,New Jersey,37579,East,PROD-00291,Office Supplies,Binders,Binders Model 265,19.27,2,0.2,5.34
ORD-00292,2018-04-02,2018-04-09,Same Day,CUST-1793,Customer 2244,Consumer,United States,Detroit,Michigan,64933,Central,PROD-00292,Technology,Phones,Phones Model 924,1864.33,6,0.0,739.91
ORD-00293,2018-03-24,2018-03-31,Same Day,CUST-3282,Customer 3550,Consumer,United States,Henderson,Nevada,37399,West,PROD-00293,Technology,Phones,Phones Model 770,863.27,3,0.1,164.47
ORD-00294,2018-05-09,2018-05-12,Second Class,CUST-2725,Customer 418,Corporate,United States,Spokane,Washington,41481,West,PROD-00294,Office Supplies,Storage,Storage Model 701,102.36,3,0.0,19.49
ORD-00295,2018-07-29,2018-08-04,Standard Class,CUST-2006,Customer 607,Consumer,United States,Cleveland,Ohio,10944,Central,PROD-00295,Office Supplies,Appliances,Appliances Model 937,528.97,6,0.0,141.49
ORD-00296,2018-03-09,2018-03-12,Standard Class,CUST-3785,Customer 568,Consumer,United States,Orlando,Florida,19114,South,PROD-00296,Furniture,Tables,Tables Model 227,426.65,2,0.1,65.82
ORD-00297,2018-06-29,2018-07-03,Same Day,CUST-1942,Customer 544,Home Office,United States,Birmingham,Alabama,49846,South,PROD-00297,Technology,Copiers,Copiers Model 525,3844.35,4,0.0,1349.71
ORD-00298,2018-04-12,2018-04-13,Same Day,CUST-2166,Customer 884,Home Office,United States,Rochester,Minnesota,93666,Central,PROD-00298,Technology,Accessories,Accessories Model 243,50.49,2,0.0,7.39
ORD-00299,2018-04-21,2018-04-26,Same Day,CUST-3224,Customer 4799,Consumer,United States,Seattle,Washington,87848,West,PROD-00299,Office Supplies,Binders,Binders Model 515,42.99,4,0.0,8.38
ORD-00300,2018-05-24,2018-05-25,Same Day,CUST-2678,Customer 1224,Consumer,United States,Columbus,Ohio,42596,Central,PROD-00300,Technology,Copiers,Copiers Model 195,761.65,1,0.2,120.52
ORD-00301,2018-04-03,2018-04-09,First Class,CUST-1449,Customer 2894,Corporate,United States,New York City,New York,85287,East,PROD-00301,Technology,Phones,Phones Model 429,1344.18,5,0.1,63.69
ORD-00302,2018-05-06,2018-05-11,First Class,CUST-1592,Customer 2069,Consumer,United States,Springfield,Illinois,16907,Central,PROD-00302,Office Supplies,Paper,Paper Model 649,7.57,1,0.0,2.96
ORD-00303,2018-03-31,2018-04-05,First Class,CUST-1082,Customer 3710,Consumer,United States,Los Angeles,California,38114,West,PROD-00303,Furniture,Tables,Tables Model 780,352.75,2,0.2,73.12
ORD-00304,2018-04-16,2018-04-17,Same Day,CUST-3183,Customer 1787,Consumer,United States,Detroit,Michigan,35009,Central,PROD-00304,Office Supplies,Appliances,Appliances Model 409,322.63,4,0.2,53.08
ORD-00305,2018-07-14,2018-07-16,Same Day,CUST-3904,Customer 1458,Home Office,United States,Philadelphia,Pennsylvania,94846,East,PROD-00305,Office Supplies,Paper,Paper Model 380,14.14,2,0.0,4.15
ORD-00306,2018-05-27,2018-05-29,Standard Class,CUST-2407,Customer 1915,Corporate,United States,Richmond,Virginia,60241,East,PROD-00306,Office Supplies,Binders,Binders Model 335,33.08,3,0.0,2.15
ORD-00307,2018-07-14,2018-07-17,Second Class,CUST-2481,Customer 78,Corporate,United States,Raleigh,North Carolina,45725,South,PROD-00307,Office Supplies,Paper,Paper Model 801,13.85,2,0.0,4.59
ORD-00308,2018-04-12,2018-04-13,Standard Class,CUST-3488,Customer 3614,Home Office,United States,Newark,New Jersey,28996,East,PROD-00308,Technology,Machines,Machines Model 152,2017.8,3,0.0,159.38
ORD-00309,2018-06-30,2018-07-07,First Class,CUST-2080,Customer 1309,Consumer,United States,Spokane,Washington,16047,West,PROD-00309,Furniture,Furnishings,Furnishings Model 969,56.25,1,0.0,10.73
ORD-00310,2018-02-28,2018-03-04,Standard Class,CUST-3745,Customer 648,Consumer,United States,Newark,New Jersey,38767,East,PROD-00310,Office Supplies,Binders,Binders Model 951,9.35,1,0.2,0.53
ORD-00311,2018-05-24,2018-05-26,Same Day,CUST-1419,Customer 2188,Consumer,United States,Allentown,Pennsylvania,26347,East,PROD-00311,Office Supplies,Storage,Storage Model 940,77.93,2,0.0,18.33
ORD-00312,2018-07-05,2018-07-08,First Class,CUST-1088,Customer 553,Consumer,United States,Pittsburgh,Pennsylvania,34102,East,PROD-00312,Office Supplies,Paper,Paper Model 575,15.26,2,0.1,1.87
ORD-00313,2018-02-27,2018-03-02,First Class,CUST-3704,Customer 282,Consumer,United States,Pittsburgh,Pennsylvania,14263,East,PROD-00313,Office Supplies,Appliances,Appliances Model 639,80.79,1,0.0,12.17
ORD-00314,2018-04-12,2018-04-16,Second Class,CUST-1215,Customer 1282,Corporate,United States,Orlando,Florida,77438,South,PROD-00314,Office Supplies,Paper,Paper Model 836,17.28,2,0.0,2.78
ORD-00315,2018-05-24,2018-05-27,Second Class,CUST-2759,Customer 1847,Corporate,United States,Spokane,Washington,40540,West,PROD-00315,Furniture,Tables,Tables Model 251,505.65,2,0.0,33.22
ORD-00316,2018-08-04,2018-08-11,First Class,CUST-3600,Customer 2488,Home Office,United States,Mobile,Alabama,85726,South,PROD-00316,Office Supplies,Storage,Storage Model 549,31.18,1,0.0,7.93
ORD-00317,2018-04-16,2018-04-19,First Class,CUST-2521,Customer 2794,Consumer,United States,Columbus,Ohio,73769,Central,PROD-00317,Office Supplies,Appliances,Appliances Model 695,199.34,3,0.2,15.34
ORD-00318,2018-06-27,2018-07-04,Standard Class,CUST-2718,Customer 3712,Corporate,United States,Tucson,Arizona,50843,West,PROD-00318,Furniture,Tables,Tables Model 660,957.95,4,0.0,262.2
ORD-00319,2018-09-13,2018-09-19,First Class,CUST-3551,Customer 4200,Corporate,United States,Rochester,Minnesota,37690,Central,PROD-00319,Technology,Machines,Machines Model 354,605.64,1,0.0,215.13
ORD-00320,2018-06-30,2018-07-02,Same Day,CUST-3747,Customer 4862,Consumer,United States,Eugene,Oregon,12994,West,PROD-00320,Office Supplies,Binders,Binders Model 562,31.64,3,0.1,11.57
ORD-00321,2018-05-08,2018-05-15,Standard Class,CUST-3293,Customer 2777,Corporate,United States,Minneapolis,Minnesota,77546,Central,PROD-00321,Office Supplies,Binders,Binders Model 348,35.68,3,0.0,6.78
ORD-00322,2018-06-15,2018-06-16,Same Day,CUST-2502,Customer 1597,Consumer,United States,Reno,Nevada,17377,West,PROD-00322,Technology,Accessories,Accessories Model 187,50.7,2,0.0,15.75
ORD-00323,2018-04-15,2018-04-21,Same Day,CUST-1309,Customer 480,Consumer,United States,Mesa,Arizona,88572,West,PROD-00323,Furniture,Furnishings,Furnishings Model 657,155.1,3,0.0,38.41
ORD-00324,2018-05-26,2018-05-29,Same Day,CUST-1231,Customer 3313,Consumer,United States,Miami,Florida,36467,South,PROD-00324,Furniture,Tables,Tables Model 619,473.86,2,0.0,121.13
ORD-00325,2018-05-11,2018-05-17,First Class,CUST-1155,Customer 3219,Consumer,United States,Augusta,Georgia,10048,South,PROD-00325,Technology,Machines,Machines Model 761,1076.65,2,0.0,322.37
ORD-00326,2018-06-13,2018-06-19,Second Class,CUST-2199,Customer 1964,Consumer,United States,Miami,Florida,46978,South,PROD-00326,Office Supplies,Appliances,Appliances Model 437,95.23,1,0.0,29.21
ORD-00327,2018-04-25,2018-05-01,Second Class,CUST-3896,Customer 2143,Corporate,United States,Las Vegas,Nevada,57606,West,PROD-00327,Office Supplies,Storage,Storage Model 894,117.96,3,0.0,22.75
ORD-00328,2018-06-17,2018-06-22,Same Day,CUST-1115,Customer 3899,Home Office,United States,Minneapolis,Minnesota,91574,Central,PROD-00328,Technology,Copiers,Copiers Model 370,2902.8,3,0.0,712.38
ORD-00329,2018-04-25,2018-04-27,First Class,CUST-2414,Customer 2073,Corporate,United States,Spokane,Washington,83414,West,PROD-00329,Technology,Copiers,Copiers Model 742,1010.07,1,0.0,109.18
ORD-00330,2018-07-24,2018-07-25,Standard Class,CUST-1311,Customer 1296,Corporate,United States,Henderson,Nevada,59222,West,PROD-00330,Technology,Accessories,Accessories Model 862,42.73,2,0.0,10.74
ORD-00331,2018-04-30,2018-05-03,Same Day,CUST-1993,Customer 939,Consumer,United States,Paterson,New Jersey,58115,East,PROD-00331,Office Supplies,Storage,Storage Model 151,233.04,6,0.0,16.16
ORD-00332,2018-02-15,2018-02-17,Standard Class,CUST-3348,Customer 762,Corporate,United States,Cincinnati,Ohio,99606,Central,PROD-00332,Office Supplies,Storage,Storage Model 752,57.86,2,0.1,9.46
ORD-00333,2018-03-26,2018-03-30,Standard Class,CUST-2042,Customer 4750,Consumer,United States,Boston,Massachusetts,50647,East,PROD-00333,Office Supplies,Binders,Binders Model 516,24.75,2,0.0,1.83
ORD-00334,2018-05-22,2018-05-24,First Class,CUST-3832,Customer 1670,Consumer,United States,Spokane,Washington,64607,West,PROD-00334,Furniture,Furnishings,Furnishings Model 464,255.26,5,0.0,67.51
ORD-00335,2018-10-07,2018-10-14,First Class,CUST-1012,Customer 3863,Consumer,United States,Nashville,Tennessee,67410,South,PROD-00335,Office Supplies,Appliances,Appliances Model 328,212.48,3,0.2,26.95
ORD-00336,2018-07-20,2018-07-24,Second Class,CUST-2428,Customer 2686,Consumer,United States,Norfolk,Virginia,31996,East,PROD-00336,Office Supplies,Storage,Storage Model 812,116.43,3,0.0,26.52
ORD-00337,2018-02-10,2018-02-16,Second Class,CUST-3280,Customer 3900,Consumer,United States,Buffalo,New York,64921,East,PROD-00337,Technology,Machines,Machines Model 788,1718.75,4,0.2,309.48
ORD-00338,2018-03-06,2018-03-07,First Class,CUST-3014,Customer 1932,Consumer,United States,Cambridge,Massachusetts,93697,East,PROD-00338,Office Supplies,Binders,Binders Model 716,52.25,4,0.0,10.9
ORD-00339,2018-08-16,2018-08-22,Same Day,CUST-1730,Customer 3940,Consumer,United States,Savannah,Georgia,56022,South,PROD-00339,Office Supplies,Binders,Binders Model 388,27.1,2,0.0,4.53
ORD-00340,2018-07-05,2018-07-12,Second Class,CUST-2302,Customer 1127,Home Office,United States,Tacoma,Washington,50148,West,PROD-00340,Office Supplies,Storage,Storage Model 306,62.15,2,0.1,10.47
ORD-00341,2018-12-11,2018-12-14,Standard Class,CUST-2377,Customer 3298,Consumer,United States,Tucson,Arizona,77764,West,PROD-00341,Furniture,Chairs,Chairs Model 282,217.31,2,0.1,52.52
ORD-00342,2018-04-23,2018-04-27,Same Day,CUST-3037,Customer 4671,Consumer,United States,Montgomery,Alabama,18888,South,PROD-00342,Furniture,Furnishings,Furnishings Model 826,285.4,5,0.0,40.96
ORD-00343,2018-04-02,2018-04-07,Standard Class,CUST-3351,Customer 1204,Consumer,United States,Charlotte,North Carolina,98666,South,PROD-00343,Office Supplies,Paper,Paper Model 461,23.03,3,0.0,4.53
ORD-00344,2018-05-25,2018-05-27,First Class,CUST-1541,Customer 4136,Corporate,United States,Phoenix,Arizona,49159,West,PROD-00344,Furniture,Furnishings,Furnishings Model 445,65.5,1,0.0,24.58
ORD-00345,2018-04-22,2018-04-25,Standard Class,CUST-3518,Customer 3773,Consumer,United States,Naperville,Illinois,52197,Central,PROD-00345,Office Supplies,Paper,Paper Model 293,34.29,4,0.0,9.33
ORD-00346,2018-08-07,2018-08-10,Same Day,CUST-3861,Customer 520,Consumer,United States,Grand Rapids,Michigan,94326,Central,PROD-00346,Technology,Copiers,Copiers Model 114,2088.86,2,0.0,538.67
ORD-00347,2018-04-20,2018-04-21,First Class,CUST-1077,Customer 2284,Consumer,United States,Houston,Texas,34474,Central,PROD-00347,Technology,Accessories,Accessories Model 676,15.07,1,0.3,3.23
ORD-00348,2018-05-04,2018-05-07,Same Day,CUST-1024,Customer 4559,Consumer,United States,Boston,Massachusetts,27333,East,PROD-00348,Office Supplies,Binders,Binders Model 309,21.32,2,0.0,5.51
ORD-00349,2018-03-27,2018-03-28,Standard Class,CUST-2039,Customer 483,Consumer,United States,Miami,Florida,46355,South,PROD-00349,Furniture,Furnishings,Furnishings Model 474,125.55,2,0.0,39.68
ORD-00350,2018-07-15,2018-07-16,Same Day,CUST-1676,Customer 2478,Consumer,United States,Tacoma,Washington,83903,West,PROD-00350,Technology,Accessories,Accessories Model 365,103.4,4,0.0,5.88
ORD-00351,2018-03-30,2018-03-31,First Class,CUST-3573,Customer 3094,Consumer,United States,Mesa,Arizona,76258,West,PROD-00351,Technology,Machines,Machines Model 166,423.53,1,0.3,100.13
ORD-00352,2018-06-18,2018-06-25,Standard Class,CUST-3395,Customer 343,Consumer,United States,Las Vegas,Nevada,41145,West,PROD-00352,Furniture,Bookcases,Bookcases Model 935,700.14,4,0.0,167.07
ORD-00353,2018-10-28,2018-10-31,Standard Class,CUST-1172,Customer 1463,Consumer,United States,Pittsburgh,Pennsylvania,85675,East,PROD-00353,Technology,Copiers,Copiers Model 208,2844.2,3,0.0,625.83
ORD-00354,2018-02-23,2018-03-02,Second Class,CUST-2893,Customer 1203,Corporate,United States,New York City,New York,59854,East,PROD-00354,Office Supplies,Binders,Binders Model 321,10.64,1,0.0,3.22
ORD-00355,2018-09-19,2018-09-22,Second Class,CUST-3760,Customer 1622,Consumer,United States,Ann Arbor,Michigan,77664,Central,PROD-00355,Technology,Copiers,Copiers Model 565,6478.17,6,0.0,1089.86
ORD-00356,2018-06-08,2018-06-10,Same Day,CUST-1489,Customer 2399,Consumer,United States,Jersey City,New Jersey,96153,East,PROD-00356,Technology,Accessories,Accessories Model 387,46.74,2,0.0,10.16
ORD-00357,2018-03-20,2018-03-23,Second Class,CUST-2486,Customer 3597,Consumer,United States,Mesa,Arizona,45285,West,PROD-00357,Furniture,Bookcases,Bookcases Model 368,245.24,2,0.2,31.98
ORD-00358,2018-05-28,2018-05-31,Second Class,CUST-3426,Customer 3536,Home Office,United States,San Francisco,California,27533,West,PROD-00358,Technology,Phones,Phones Model 901,584.43,2,0.1,115.12
ORD-00359,2018-07-12,2018-07-13,Second Class,CUST-3420,Customer 2878,Consumer,United States,Allentown,Pennsylvania,42624,East,PROD-00359,Office Supplies,Appliances,Appliances Model 464,366.15,4,0.1,89.75
ORD-00360,2018-04-05,2018-04-09,Second Class,CUST-1757,Customer 2391,Consumer,United States,Memphis,Tennessee,56996,South,PROD-00360,Technology,Machines,Machines Model 217,1047.77,2,0.0,231.52
ORD-00361,2018-06-22,2018-06-24,First Class,CUST-3525,Customer 3352,Corporate,United States,Cambridge,Massachusetts,56947,East,PROD-00361,Office Supplies,Storage,Storage Model 489,34.53,1,0.1,6.49
ORD-00362,2018-09-28,2018-10-02,First Class,CUST-3430,Customer 2914,Consumer,United States,Reno,Nevada,37956,West,PROD-00362,Technology,Accessories,Accessories Model 703,21.25,1,0.1,5.51
ORD-00363,2018-04-20,2018-04-24,Second Class,CUST-1155,Customer 1190,Consumer,United States,Tucson,Arizona,61030,West,PROD-00363,Furniture,Chairs,Chairs Model 798,239.97,2,0.0,58.77
ORD-00364,2018-03-27,2018-03-29,Same Day,CUST-1257,Customer 2341,Consumer,United States,Paterson,New Jersey,68597,East,PROD-00364,Office Supplies,Paper,Paper Model 175,31.6,4,0.0,3.85
ORD-00365,2018-05-13,2018-05-14,First Class,CUST-2780,Customer 3581,Home Office,United States,Springfield,Massachusetts,52443,East,PROD-00365,Furniture,Chairs,Chairs Model 784,183.14,2,0.2,24.15
ORD-00366,2018-05-24,2018-05-29,Second Class,CUST-1674,Customer 1604,Consumer,United States,Saint Paul,Minnesota,75464,Central,PROD-00366,Technology,Copiers,Copiers Model 372,1032.76,1,0.1,116.93
ORD-00367,2018-08-12,2018-08-15,First Class,CUST-3116,Customer 3298,Corporate,United States,Raleigh,North Carolina,13952,South,PROD-00367,Technology,Phones,Phones Model 508,343.33,1,0.0,49.3
ORD-00368,2018-05-11,2018-05-12,Standard Class,CUST-3392,Customer 598,Home Office,United States,Springfield,Massachusetts,66880,East,PROD-00368,Technology,Phones,Phones Model 893,608.4,2,0.1,99.84
ORD-00369,2018-04-25,2018-05-02,First Class,CUST-1673,Customer 645,Consumer,United States,Cleveland,Ohio,62201,Central,PROD-00369,Technology,Copiers,Copiers Model 339,5621.79,5,0.0,1719.07
ORD-00370,2018-03-26,2018-03-27,First Class,CUST-3439,Customer 4544,Consumer,United States,Grand Rapids,Michigan,52460,Central,PROD-00370,Furniture,Tables,Tables Model 619,546.91,2,0.0,54.05
ORD-00371,2018-02-27,2018-03-03,Same Day,CUST-2473,Customer 2903,Consumer,United States,Savannah,Georgia,32796,South,PROD-00371,Office Supplies,Storage,Storage Model 713,175.68,6,0.1,48.65
ORD-00372,2018-03-13,2018-03-20,First Class,CUST-1259,Customer 764,Consumer,United States,Los Angeles,California,41746,West,PROD-00372,Furniture,Chairs,Chairs Model 298,169.69,2,0.2,16.07
ORD-00373,2018-03-13,2018-03-15,Same Day,CUST-1307,Customer 4831,Consumer,United States,Reno,Nevada,96785,West,PROD-00373,Furniture,Bookcases,Bookcases Model 122,194.06,1,0.0,75.04
ORD-00374,2018-05-04,2018-05-05,Standard Class,CUST-2119,Customer 1643,Home Office,United States,Portland,Oregon,10015,West,PROD-00374,Furniture,Chairs,Chairs Model 302,446.48,4,0.0,43.95
ORD-00375,2018-03-05,2018-03-06,Second Class,CUST-3998,Customer 2298,Corporate,United States,Naperville,Illinois,59757,Central,PROD-00375,Office Supplies,Storage,Storage Model 690,61.76,2,0.0,3.36
ORD-00376,2018-05-17,2018-05-19,Same Day,CUST-1246,Customer 4697,Corporate,United States,Greensboro,North Carolina,35957,South,PROD-00376,Office Supplies,Appliances,Appliances Model 891,249.32,3,0.0,40.62
ORD-00377,2018-10-25,2018-10-26,First Class,CUST-3781,Customer 2173,Consumer,United States,Newark,New Jersey,91541,East,PROD-00377,Furniture,Furnishings,Furnishings Model 654,398.71,6,0.0,82.53
ORD-00378,2018-08-15,2018-08-19,First Class,CUST-2659,Customer 2161,Corporate,United States,Portland,Oregon,31292,West,PROD-00378,Furniture,Bookcases,Bookcases Model 642,153.5,1,0.0,9.97
ORD-00379,2018-05-04,2018-05-05,Same Day,CUST-1187,Customer 3750,Home Office,United States,Savannah,Georgia,41876,South,PROD-00379,Furniture,Tables,Tables Model 316,240.09,1,0.0,53.79
ORD-00380,2019-01-17,2019-01-20,Standard Class,CUST-2798,Customer 2923,Corporate,United States,Montgomery,Alabama,70727,South,PROD-00380,Technology,Phones,Phones Model 725,705.75,3,0.2,192.49
ORD-00381,2018-05-24,2018-05-31,Second Class,CUST-1925,Customer 580,Consumer,United States,Miami,Florida,57046,South,PROD-00381,Technology,Machines,Machines Model 306,1016.28,2,0.2,67.35
ORD-00382,2018-06-03,2018-06-09,First Class,CUST-1785,Customer 3805,Corporate,United States,Springfield,Illinois,24817,Central,PROD-00382,Technology,Accessories,Accessories Model 405,17.98,1,0.2,6.41
ORD-00383,2018-05-11,2018-05-15,Standard Class,CUST-2596,Customer 4879,Consumer,United States,Mesa,Arizona,19759,West,PROD-00383,Office Supplies,Binders,Binders Model 667,12.19,1,0.1,1.85
ORD-00384,2018-05-18,2018-05-20,Second Class,CUST-3456,Customer 2369,Consumer,United States,Naperville,Illinois,58432,Central,PROD-00384,Office Supplies,Appliances,Appliances Model 169,69.92,1,0.1,11.57
ORD-00385,2018-04-18,2018-04-22,Second Class,CUST-2361,Customer 3933,Consumer,United States,Cincinnati,Ohio,16412,Central,PROD-00385,Technology,Machines,Machines Model 904,2628.24,4,0.0,427.17
ORD-00386,2018-05-05,2018-05-08,First Class,CUST-1341,Customer 4628,Corporate,United States,Springfield,Massachusetts,67757,East,PROD-00386,Office Supplies,Storage,Storage Model 424,31.76,1,0.0,5.85
ORD-00387,2018-09-19,2018-09-22,Same Day,CUST-1563,Customer 3361,Corporate,United States,San Francisco,California,30504,West,PROD-00387,Office Supplies,Binders,Binders Model 813,21.31,2,0.0,1.63
ORD-00388,2018-08-26,2018-08-27,First Class,CUST-1651,Customer 4708,Consumer,United States,Austin,Texas,18507,Central,PROD-00388,Furniture,Tables,Tables Model 338,834.38,3,0.0,72.15
ORD-00389,2018-02-14,2018-02-20,First Class,CUST-2194,Customer 1101,Consumer,United States,Virginia Beach,Virginia,31050,East,PROD-00389,Furniture,Tables,Tables Model 456,523.86,2,0.0,49.12
ORD-00390,2018-03-09,2018-03-12,First Class,CUST-1069,Customer 1671,Consumer,United States,Minneapolis,Minnesota,14820,Central,PROD-00390,Office Supplies,Paper,Paper Model 530,7.3,1,0.0,1.42
ORD-00391,2018-04-06,2018-04-08,Standard Class,CUST-2584,Customer 2221,Consumer,United States,Cleveland,Ohio,17835,Central,PROD-00391,Office Supplies,Binders,Binders Model 548,48.79,4,0.0,16.83
ORD-00392,2018-07-29,2018-08-01,Same Day,CUST-3429,Customer 4971,Consumer,United States,Birmingham,Alabama,23587,South,PROD-00392,Office Supplies,Paper,Paper Model 415,7.98,1,0.0,2.37
ORD-00393,2018-08-28,2018-08-31,Standard Class,CUST-3105,Customer 217,Consumer,United States,Philadelphia,Pennsylvania,67732,East,PROD-00393,Furniture,Tables,Tables Model 465,668.3,4,0.3,204.26
ORD-00394,2018-07-12,2018-07-18,First Class,CUST-2301,Customer 376,Corporate,United States,Rochester,New York,61921,East,PROD-00394,Furniture,Tables,Tables Model 742,745.93,4,0.2,54.05
ORD-00395,2018-03-20,2018-03-25,Same Day,CUST-3898,Customer 1610,Consumer,United States,Austin,Texas,55499,Central,PROD-00395,Technology,Copiers,Copiers Model 269,2128.34,2,0.0,312.69
ORD-00396,2018-04-19,2018-04-24,Second Class,CUST-2123,Customer 4107,Consumer,United States,Tacoma,Washington,16840,West,PROD-00396,Furniture,Bookcases,Bookcases Model 736,362.87,2,0.0,47.62
ORD-00397,2018-06-24,2018-06-25,Same Day,CUST-1916,Customer 3840,Consumer,United States,Grand Rapids,Michigan,75077,Central,PROD-00397,Office Supplies,Binders,Binders Model 812,24.66,2,0.1,1.97
ORD-00398,2018-05-05,2018-05-08,First Class,CUST-3373,Customer 2940,Home Office,United States,Ann Arbor,Michigan,41440,Central,PROD-00398,Technology,Phones,Phones Model 705,554.28,2,0.0,116.68
ORD-00399,2018-04-28,2018-05-01,Same Day,CUST-1461,Customer 4063,Corporate,United States,Richmond,Virginia,45183,East,PROD-00399,Furniture,Tables,Tables Model 111,984.62,4,0.1,218.85
ORD-00400,2018-04-28,2018-04-29,Second Class,CUST-3227,Customer 1614,Corporate,United States,Tacoma,Washington,12389,West,PROD-00400,Furniture,Bookcases,Bookcases Model 280,735.87,4,0.0,267.16
ORD-00401,2018-08-18,2018-08-20,Second Class,CUST-1844,Customer 3680,Consumer,United States,Mesa,Arizona,65076,West,PROD-00401,Office Supplies,Appliances,Appliances Model 919,110.15,2,0.3,36.7
